Theta	Angle	Distance	Heading	Roll	Pitch	Voltage
9	31	11	14	-2	0	0.40
10	31	11	12	-4	1	0.79
13	31	11	7	-6	1	1.19
17	31	11	0	-8	2	1.59
19	31	11	356	-10	2	1.98
21	31	11	353	-11	3	2.39
23	31	11	348	-12	3	2.78
24	31	11	347	-13	4	3.18
-78	222	-30433	3	0	1	0.40
-78	222	-30433	3	0	2	0.79
-81	222	-30433	8	0	3	1.19
-81	222	-30433	8	0	4	1.58
-81	222	-30433	9	0	5	1.98
-81	222	-30433	8	0	6	2.35
-81	222	-30433	8	0	6	2.74
-81	222	-30433	9	0	7	3.12
-81	222	-30433	9	0	8	3.52
-81	222	-30433	9	0	8	3.89
-81	222	-30433	9	0	9	4.29
-81	222	-30433	9	0	9	4.67
-81	222	-30433	8	-1	9	5.07
-81	222	-30433	8	-1	10	5.46
-80	222	-30433	7	-1	10	5.85
-80	222	-30433	7	-1	10	6.24
-80	222	-30433	7	0	10	6.63
-80	222	-30433	6	-1	11	7.02
-80	222	-30433	6	0	11	7.42
-79	222	-30433	5	-1	11	7.81
-79	222	-30433	5	-1	11	7.81
-79	222	-30433	5	-1	11	7.81
-78	222	-30433	4	-1	11	7.81
-78	222	-30433	4	-1	12	7.81
-78	222	-30433	3	-1	12	7.81
-77	222	-30433	2	-1	12	7.81
-77	222	-30433	1	-1	12	7.82
-76	222	-30433	0	-1	12	7.82
-76	222	-30433	359	-1	12	7.83
-75	222	-30433	358	-1	12	7.83
-75	222	-30433	357	-1	12	7.82
-74	222	-30433	356	-1	12	7.82
-73	222	-30433	355	-1	12	7.82
-73	222	-30433	354	-1	12	7.82
-72	222	-30433	353	-1	13	7.81
-72	222	-30433	352	-1	13	7.81
46	75	25	351	-1	13	7.81
46	75	25	351	-1	13	7.81
47	75	25	349	-1	12	7.82
48	75	25	348	-1	12	7.82
48	75	25	347	-1	12	7.82
50	75	25	345	-1	12	7.82
50	75	25	344	-1	12	7.80
52	75	25	340	-2	12	7.77
52	75	25	340	-2	12	7.78
52	75	25	340	-2	12	7.78
52	75	25	341	-2	12	7.79
51	75	25	342	-2	12	7.78
51	75	25	343	-2	12	7.77
50	75	25	344	-2	12	7.77
50	75	25	345	-2	12	7.78
49	75	25	346	-2	12	7.78
48	75	25	347	-2	12	7.77
47	75	25	349	-2	12	7.77
47	75	25	350	-2	12	7.77
46	75	25	351	-2	12	7.77
45	75	25	353	-2	12	7.77
45	75	25	354	-2	12	7.78
43	75	25	356	-2	12	7.78
43	75	25	357	-2	12	7.77
41	75	25	0	-2	12	7.77
40	75	25	2	-2	12	7.77
40	75	25	3	-2	12	7.77
38	75	25	5	-2	12	7.77
37	75	25	7	-2	12	7.79
36	75	25	9	-2	12	7.79
35	75	25	11	-2	12	7.79
34	75	25	13	-2	12	7.78
33	75	25	15	-2	12	7.78
32	75	25	16	-2	12	7.79
31	75	25	18	-2	12	7.79
